FAQ ID,Question,Answer,Category,Last Updated Date,Status,Related Links,Tags,FAQ Views,Related Articles,FAQ Type,Language,FAQ Author
PXVDLD44,How to track my order?,Orders can be canceled within 24 hours.,Shipping,2023-12-20,Inactive,www.example.com/3Y2ZH,"VSMDC,YR6Z6",811,Article_AORM8,General,English,Author_IWGZD
1QC2EG48,How can I get a refund?,Refund is processed in 3-5 business days.,Returns,2023-12-20,Active,www.example.com/O2763,"471GP,YVNW9",975,Article_FGHUZ,General,French,Author_Y0L7P
DQLX3BX3,How do I cancel my order?,Visit your account page.,Order Management,2023-12-20,Inactive,www.example.com/3HGKK,"QEKPH,0QGQH",822,Article_EL7UN,General,Spanish,Author_ZZDF7
DJES52MY,How to track my order?,Visit your account page.,Shipping,2023-12-10,Active,www.example.com/TGMJU,"J3F2H,VHP6Z",896,Article_4EXRZ,Product-related,English,Author_0B2SS
1MU7J90O,How to track my order?,Visit your account page.,Shipping,2023-12-10,Active,www.example.com/OKD5H,"4HHM1,Q85D6",819,Article_ITTHT,Product-related,Spanish,Author_KTCQE
09XEAJBH,How to track my order?,Orders can be canceled within 24 hours.,Shipping,2023-12-01,Inactive,www.example.com/20U8L,"0P3PJ,354TS",282,Article_DDK0Z,Product-related,Spanish,Author_BH0AQ
APIM8JFE,How to track my order?,Visit your account page.,Order Management,2023-12-10,Active,www.example.com/J9192,"PL2PO,4Z15D",880,Article_UMR58,General,English,Author_QCL06
SCLVDDMV,How do I cancel my order?,Refund is processed in 3-5 business days.,Order Management,2023-12-10,Active,www.example.com/VB1JH,"2WGZR,R7B5D",276,Article_OKA7K,General,French,Author_JYWOW
NWYEBCWE,How can I get a refund?,Refund is processed in 3-5 business days.,Shipping,2023-12-01,Active,www.example.com/9AQWS,"QZJPA,0V72P",125,Article_R4F3I,Product-related,English,Author_B9E4A
BD9IZ7VH,How do I cancel my order?,Refund is processed in 3-5 business days.,Order Management,2023-12-01,Inactive,www.example.com/YFQ1V,"PB3QI,KAAHK",405,Article_R9VIO,General,French,Author_LAP9J
EK66TZEF,How can I get a refund?,Refund is processed in 3-5 business days.,Returns,2023-12-01,Active,www.example.com/TPESN,"5UJRU,BIOYO",177,Article_SFYKJ,Product-related,English,Author_4IOGS
JYL0IT67,How do I cancel my order?,Visit your account page.,Returns,2023-12-20,Active,www.example.com/5YNAF,"MON1I,DGXQJ",255,Article_RFETX,Product-related,English,Author_27G4J
VUL8TF18,How to track my order?,Refund is processed in 3-5 business days.,Shipping,2023-12-10,Inactive,www.example.com/58I4T,"254MT,AN2N3",632,Article_CRYAG,General,English,Author_HLD3C
GE4V1WPO,How do I cancel my order?,Refund is processed in 3-5 business days.,Order Management,2023-12-20,Inactive,www.example.com/Y5NAW,"YYOR3,XTTKI",649,Article_2NR66,General,French,Author_OAOU0
89L1SJ62,How do I cancel my order?,Refund is processed in 3-5 business days.,Returns,2023-12-01,Inactive,www.example.com/CT3E1,"ML3J8,G0V74",602,Article_TVSYY,General,Spanish,Author_8XT7O
WLB85XCK,How do I cancel my order?,Refund is processed in 3-5 business days.,Order Management,2023-12-01,Active,www.example.com/8G1BX,"7NTEP,2G48O",880,Article_GEFNW,Product-related,French,Author_6XMM2
NF152K3P,How can I get a refund?,Orders can be canceled within 24 hours.,Order Management,2023-12-20,Inactive,www.example.com/USTL1,"MSEI8,8CP3I",582,Article_B32XP,General,Spanish,Author_91475
7Y1SV0UX,How to track my order?,Refund is processed in 3-5 business days.,Order Management,2023-12-10,Inactive,www.example.com/G739Z,"6IK30,6Z79F",944,Article_6AIVR,General,English,Author_36I3L
PQUTLENH,How can I get a refund?,Visit your account page.,Shipping,2023-12-01,Inactive,www.example.com/6AZQD,"481UT,M08X8",810,Article_E7N3X,General,French,Author_LXTZS
KK9DHFGO,How to track my order?,Visit your account page.,Shipping,2023-12-10,Inactive,www.example.com/JPA4E,"327O0,F7WP3",733,Article_1LB1V,Product-related,English,Author_IIEUA
MMLRBL07,How to track my order?,Refund is processed in 3-5 business days.,Returns,2023-12-01,Active,www.example.com/1D374,"XO76B,M55HR",338,Article_BN9T7,Product-related,French,Author_VC1EL
4HOPAS4L,How can I get a refund?,Refund is processed in 3-5 business days.,Shipping,2023-12-01,Active,www.example.com/LI1WC,"D6YOP,TB1I4",596,Article_5WPCM,Product-related,English,Author_YJQOQ
TCPA11N0,How can I get a refund?,Visit your account page.,Shipping,2023-12-01,Active,www.example.com/9AN0R,"SSQ1Q,EJ3QF",728,Article_AIX2I,Product-related,French,Author_QBCC2
U2UBDIJA,How to track my order?,Refund is processed in 3-5 business days.,Returns,2023-12-20,Active,www.example.com/I894T,"NUR8W,9C22F",354,Article_18P1D,Product-related,Spanish,Author_IKNQY
WS8E6A6N,How do I cancel my order?,Refund is processed in 3-5 business days.,Shipping,2023-12-10,Active,www.example.com/LNGS5,"ZU7E0,KPI3B",917,Article_945OH,Product-related,French,Author_A8XSW
LA9Z6KLM,How can I get a refund?,Refund is processed in 3-5 business days.,Order Management,2023-12-20,Inactive,www.example.com/4H10Z,"LDW0B,6QYSS",520,Article_MG4ID,Product-related,Spanish,Author_E2M6A
AX4TNHBT,How do I cancel my order?,Visit your account page.,Order Management,2023-12-10,Active,www.example.com/EE5TY,"BCT7O,H1BHO",676,Article_OQE6P,General,English,Author_N6DJW
FNVMPMNW,How to track my order?,Orders can be canceled within 24 hours.,Order Management,2023-12-20,Active,www.example.com/35C0S,"UWBZ8,J53Z6",527,Article_YVZQU,Product-related,French,Author_M0FOA
ZP5MK4Q1,How can I get a refund?,Orders can be canceled within 24 hours.,Returns,2023-12-20,Active,www.example.com/3S0F2,"RYGTI,X308A",377,Article_L9GUJ,General,French,Author_ATBSQ
X8P6RFJ8,How can I get a refund?,Refund is processed in 3-5 business days.,Shipping,2023-12-10,Inactive,www.example.com/GHEEJ,"5JANX,7X54V",229,Article_JCFQ6,Product-related,French,Author_UOJT8
K1KAW5JO,How can I get a refund?,Refund is processed in 3-5 business days.,Returns,2023-12-10,Active,www.example.com/I03FK,"IIAL7,ZTJYY",667,Article_2MAYD,General,Spanish,Author_JET8A
Y2X2AKDO,How to track my order?,Visit your account page.,Shipping,2023-12-10,Inactive,www.example.com/9AWMN,"JHWRQ,1COLI",413,Article_78NWT,Product-related,Spanish,Author_L5F0R
R6CT19T5,How do I cancel my order?,Orders can be canceled within 24 hours.,Shipping,2023-12-01,Inactive,www.example.com/OT0BO,"APZA2,ODIRE",581,Article_2QS46,General,Spanish,Author_K9SC3
7GDGENJO,How can I get a refund?,Visit your account page.,Order Management,2023-12-01,Active,www.example.com/7CPXE,"QVMX8,SL91T",304,Article_5G3C4,Product-related,English,Author_J0URE
F9SMMYXY,How can I get a refund?,Visit your account page.,Order Management,2023-12-20,Inactive,www.example.com/IQSKC,"EZENA,J7A2I",315,Article_U6NZX,Product-related,French,Author_CNVE0
P5Q1I8GC,How can I get a refund?,Refund is processed in 3-5 business days.,Order Management,2023-12-01,Active,www.example.com/Z37KQ,"NTV4T,I0ELP",783,Article_BQVHO,Product-related,Spanish,Author_UKNIE
7CKTNN9S,How to track my order?,Orders can be canceled within 24 hours.,Order Management,2023-12-20,Inactive,www.example.com/WAAXJ,"TUEIF,USQPD",882,Article_AYL3O,General,English,Author_Q73NR
RYBDI6L5,How do I cancel my order?,Visit your account page.,Returns,2023-12-10,Active,www.example.com/GG6C1,"U3IV1,QL88P",281,Article_QC464,Product-related,Spanish,Author_6KAZE
IH6S8HYL,How can I get a refund?,Refund is processed in 3-5 business days.,Shipping,2023-12-10,Inactive,www.example.com/2P5SU,"ZYFH2,XPSXO",775,Article_FD2GD,General,English,Author_CKSP4
Y4609684,How can I get a refund?,Orders can be canceled within 24 hours.,Returns,2023-12-01,Inactive,www.example.com/95F22,"8HBOS,BQDH5",149,Article_4UAG6,Product-related,Spanish,Author_OM2S0
0QD00T14,How to track my order?,Refund is processed in 3-5 business days.,Shipping,2023-12-01,Inactive,www.example.com/UNITL,"3KO01,8SDQO",785,Article_ESVIN,Product-related,French,Author_OST90
DKLV35P0,How can I get a refund?,Refund is processed in 3-5 business days.,Shipping,2023-12-10,Active,www.example.com/Z8YKG,"BQRIA,JFSXA",644,Article_JB3IA,Product-related,English,Author_7IA1U
1FUPWQPV,How to track my order?,Refund is processed in 3-5 business days.,Order Management,2023-12-20,Inactive,www.example.com/T10R5,"C13O7,3NHGY",273,Article_3H19X,Product-related,French,Author_19FZ0
TKAIVZ10,How can I get a refund?,Visit your account page.,Shipping,2023-12-10,Inactive,www.example.com/GNN45,"R576M,SZWLW",700,Article_AWC4X,General,French,Author_JX6FB
1XW97B1W,How can I get a refund?,Refund is processed in 3-5 business days.,Shipping,2023-12-01,Active,www.example.com/TVRV3,"J378S,H6ORF",984,Article_U5HD7,General,English,Author_6Q4U6
09PJ8SQ9,How to track my order?,Orders can be canceled within 24 hours.,Shipping,2023-12-10,Active,www.example.com/TMIHC,"8CLCD,9RU8B",927,Article_NL3BO,General,English,Author_HMR9G
3FAWAWJI,How do I cancel my order?,Orders can be canceled within 24 hours.,Returns,2023-12-01,Active,www.example.com/BD311,"8KT98,3U1SI",807,Article_JO5XD,Product-related,English,Author_E3MMB
1SRYZI2N,How can I get a refund?,Refund is processed in 3-5 business days.,Returns,2023-12-20,Inactive,www.example.com/8JAH9,"RQKSZ,J0EPA",710,Article_UEXWB,Product-related,English,Author_3US8H
CMTNIBHB,How do I cancel my order?,Visit your account page.,Order Management,2023-12-10,Inactive,www.example.com/AO9F5,"D4GBD,A8P6N",415,Article_3UWLI,General,Spanish,Author_95B8D
UE4G8PYZ,How to track my order?,Visit your account page.,Order Management,2023-12-20,Active,www.example.com/RNF4U,"X9F7A,Y8CD9",289,Article_SYX3Z,Product-related,Spanish,Author_G28Y6
W4GVFWL6,How can I get a refund?,Orders can be canceled within 24 hours.,Shipping,2023-12-10,Inactive,www.example.com/6GHSZ,"1HKK5,7M4EW",243,Article_4P5XL,Product-related,French,Author_IBDPV
KCL3OZFI,How can I get a refund?,Orders can be canceled within 24 hours.,Order Management,2023-12-20,Active,www.example.com/963WY,"VWNX1,ZDQTI",994,Article_UV8CA,Product-related,Spanish,Author_042AZ
FI74PMVY,How do I cancel my order?,Visit your account page.,Order Management,2023-12-20,Inactive,www.example.com/IKKQX,"JFD9R,ED8I4",548,Article_YRU0Z,Product-related,Spanish,Author_FZYLQ
CCGBZ8PE,How can I get a refund?,Visit your account page.,Shipping,2023-12-10,Inactive,www.example.com/IQKO2,"7NTYM,S8Q6E",748,Article_O43C9,Product-related,Spanish,Author_8ABJK
SE5FEZ24,How to track my order?,Orders can be canceled within 24 hours.,Returns,2023-12-10,Inactive,www.example.com/O7XQK,"BV984,IZ3PL",245,Article_P8Z0C,General,French,Author_6T0TE
H47E5GS7,How do I cancel my order?,Visit your account page.,Order Management,2023-12-10,Inactive,www.example.com/PG5Q3,"NT69C,2JQ4D",996,Article_7RMQA,General,English,Author_AZKFO
XIBPRZMT,How to track my order?,Orders can be canceled within 24 hours.,Shipping,2023-12-01,Inactive,www.example.com/T9UOR,"X7JWU,Z9H9F",732,Article_VMOOY,Product-related,Spanish,Author_T0ZA2
6RYK93G9,How do I cancel my order?,Orders can be canceled within 24 hours.,Order Management,2023-12-01,Inactive,www.example.com/B5UT1,"MZJTE,MOGT1",492,Article_TOB8U,General,English,Author_0S078
QZI2PPNK,How can I get a refund?,Visit your account page.,Returns,2023-12-01,Active,www.example.com/GVA8E,"8ZNYC,HR7ZM",898,Article_1YHGG,Product-related,English,Author_QFHAI
0UFSUAMJ,How can I get a refund?,Orders can be canceled within 24 hours.,Returns,2023-12-01,Inactive,www.example.com/4D3D3,"YHAC2,1J3W4",912,Article_QYQKH,General,Spanish,Author_MEHFW
4NUXK4HE,How to track my order?,Refund is processed in 3-5 business days.,Returns,2023-12-01,Active,www.example.com/XTQQU,"19DMH,V7I41",352,Article_NFH5J,Product-related,English,Author_WUDD0
P2T0MSS8,How can I get a refund?,Refund is processed in 3-5 business days.,Order Management,2023-12-01,Active,www.example.com/5LXSY,"G0GR5,YRVC7",882,Article_80HHI,Product-related,Spanish,Author_TE3KH
D4H4Z6N5,How can I get a refund?,Visit your account page.,Order Management,2023-12-10,Active,www.example.com/IQWZE,"BO0SK,GAWKW",773,Article_T9IIE,General,French,Author_FFUK6
4GY8DPDX,How to track my order?,Orders can be canceled within 24 hours.,Shipping,2023-12-01,Active,www.example.com/JYKHN,"9CCJI,Q1F9H",182,Article_RL142,General,English,Author_ZWN2W
90JLPG81,How do I cancel my order?,Visit your account page.,Order Management,2023-12-01,Inactive,www.example.com/3290M,"OQEMY,ZLL4W",736,Article_CSVO5,General,Spanish,Author_57T6D
AJN3BJ65,How to track my order?,Refund is processed in 3-5 business days.,Returns,2023-12-01,Active,www.example.com/6Y566,"YDRBN,O7X17",551,Article_KUIIW,General,French,Author_QR7ZV
N8MVG2G6,How can I get a refund?,Visit your account page.,Returns,2023-12-20,Inactive,www.example.com/QAKSK,"1P207,IP13V",843,Article_U3IAL,Product-related,English,Author_BMSRD
C08A4VTH,How can I get a refund?,Visit your account page.,Shipping,2023-12-20,Active,www.example.com/GA77Q,"59NDO,KF141",268,Article_XY0ZH,General,Spanish,Author_NPOT8
Z0G3Q0O8,How do I cancel my order?,Visit your account page.,Order Management,2023-12-20,Active,www.example.com/SUBJA,"T90EF,U3EDU",772,Article_L60H1,General,French,Author_E3EQE
VL0EWVMN,How can I get a refund?,Visit your account page.,Order Management,2023-12-20,Active,www.example.com/ET0LN,"S054P,YZUEG",964,Article_NQFCZ,Product-related,Spanish,Author_162MI
88LULMHM,How do I cancel my order?,Visit your account page.,Shipping,2023-12-10,Active,www.example.com/B3WJC,"LRS3U,4032S",137,Article_V1FBD,General,English,Author_P20XZ
JOJI0EJ1,How can I get a refund?,Orders can be canceled within 24 hours.,Returns,2023-12-10,Inactive,www.example.com/U9HVQ,"R4W94,2P9C6",873,Article_60S0U,General,English,Author_0IMDC
YFASYSVK,How do I cancel my order?,Visit your account page.,Shipping,2023-12-20,Active,www.example.com/93K88,"6WZ7I,FD4I6",783,Article_TKFBL,Product-related,French,Author_TROIE
A8KO68WF,How do I cancel my order?,Visit your account page.,Returns,2023-12-01,Active,www.example.com/SSSP1,"IO7RM,5W6NK",609,Article_ZNKF1,General,French,Author_M5DJ0
CTH350EZ,How can I get a refund?,Orders can be canceled within 24 hours.,Order Management,2023-12-20,Inactive,www.example.com/UVT0N,"VHMH8,940QU",524,Article_E5K71,General,Spanish,Author_4482D
2LE5WP33,How can I get a refund?,Visit your account page.,Order Management,2023-12-10,Active,www.example.com/1J0JQ,"D0MEN,988LY",872,Article_FCGJE,General,Spanish,Author_22NCK
QSJ7J8KZ,How to track my order?,Refund is processed in 3-5 business days.,Order Management,2023-12-01,Active,www.example.com/8ZNUW,"ON0N7,18TQ7",166,Article_NBR8U,General,English,Author_HLRA6
USG5AT63,How to track my order?,Refund is processed in 3-5 business days.,Returns,2023-12-01,Inactive,www.example.com/8DDBD,"1OGQC,KNPV3",272,Article_BAPCH,General,Spanish,Author_2H7L0
HN04IJYY,How to track my order?,Orders can be canceled within 24 hours.,Order Management,2023-12-20,Inactive,www.example.com/OPJ3W,"UR3CU,OB2LA",667,Article_TQT4Z,General,Spanish,Author_V04JZ
RKKWDT9D,How do I cancel my order?,Refund is processed in 3-5 business days.,Shipping,2023-12-01,Active,www.example.com/TF6NC,"OB720,04ZGT",690,Article_MY1AL,Product-related,English,Author_5WB8A
OZ8OOL4F,How to track my order?,Visit your account page.,Shipping,2023-12-01,Inactive,www.example.com/W1TT1,"OAWVE,SK09P",346,Article_QH7JQ,Product-related,French,Author_HQZGW
1PAACFBJ,How to track my order?,Visit your account page.,Returns,2023-12-01,Active,www.example.com/M3699,"HWG9L,19MT4",582,Article_B3GL3,Product-related,French,Author_LWVEK
NBM1NH5Y,How to track my order?,Refund is processed in 3-5 business days.,Returns,2023-12-01,Active,www.example.com/K1JJK,"TPSO7,TTDMH",354,Article_BP57M,General,Spanish,Author_KA916
LE0X1W4T,How can I get a refund?,Refund is processed in 3-5 business days.,Order Management,2023-12-20,Inactive,www.example.com/YJ85C,"2U87P,ZAN0K",984,Article_FTOEW,Product-related,English,Author_WCR90
H65O952I,How to track my order?,Orders can be canceled within 24 hours.,Order Management,2023-12-10,Inactive,www.example.com/ZWBXQ,"OKTVT,V06T1",811,Article_CSAY1,Product-related,French,Author_0276K
ZNFRS3V1,How do I cancel my order?,Refund is processed in 3-5 business days.,Shipping,2023-12-01,Inactive,www.example.com/H61K8,"PVMLG,QILRN",808,Article_W9EGV,General,Spanish,Author_PIYO6
JRWCTBPY,How to track my order?,Visit your account page.,Returns,2023-12-01,Active,www.example.com/QLO3Q,"JVSAI,FJSRO",908,Article_ZGCEK,General,English,Author_SWW3K
WW7APJ6K,How do I cancel my order?,Refund is processed in 3-5 business days.,Shipping,2023-12-20,Active,www.example.com/KIYS8,"Y2VX5,YVGNY",125,Article_STVTM,General,English,Author_W4YCH
LO43LGBP,How can I get a refund?,Visit your account page.,Order Management,2023-12-20,Active,www.example.com/2YUHA,"2S0J9,Z8MS6",342,Article_OQPFC,General,French,Author_3C821
UTY4YDK1,How do I cancel my order?,Visit your account page.,Order Management,2023-12-01,Active,www.example.com/VY41T,"F9NLV,C2AU8",534,Article_EO14G,Product-related,French,Author_NGMN5
U20156WQ,How do I cancel my order?,Visit your account page.,Shipping,2023-12-10,Active,www.example.com/MC47S,"TXU67,PJ1HW",142,Article_JHPOR,Product-related,French,Author_TNZW9
VX32UIVS,How do I cancel my order?,Orders can be canceled within 24 hours.,Order Management,2023-12-10,Inactive,www.example.com/WCJ5M,"68T7G,M60TR",134,Article_O90JO,General,French,Author_O40JT
4PCYWBH5,How do I cancel my order?,Orders can be canceled within 24 hours.,Returns,2023-12-10,Active,www.example.com/WDTSC,"WPQ7O,1LWAY",318,Article_6L510,General,French,Author_KLVH3
29JHEK18,How can I get a refund?,Visit your account page.,Returns,2023-12-10,Inactive,www.example.com/TJWH8,"9IP2Y,C8OP2",296,Article_NIAKJ,Product-related,English,Author_8W3W6
6XXZQC9X,How do I cancel my order?,Visit your account page.,Order Management,2023-12-10,Inactive,www.example.com/AUJ7K,"OCLKO,R0LEG",713,Article_D193S,General,Spanish,Author_IFOM2
M84VFSU5,How can I get a refund?,Orders can be canceled within 24 hours.,Order Management,2023-12-20,Active,www.example.com/R6TDK,"M30EC,A8RXQ",923,Article_79DX0,General,French,Author_8KG2E
VAYXVNHS,How to track my order?,Orders can be canceled within 24 hours.,Shipping,2023-12-10,Inactive,www.example.com/HRVKB,"MGFCA,EH8BF",330,Article_LMW7T,Product-related,French,Author_4MJV0
HYT529ML,How to track my order?,Orders can be canceled within 24 hours.,Shipping,2023-12-20,Active,www.example.com/CHDZQ,"G7S4J,UL9RK",504,Article_EGPLX,Product-related,French,Author_NT098
QFWD8OWN,How do I cancel my order?,Visit your account page.,Order Management,2023-12-10,Inactive,www.example.com/2JHUI,"3QWPE,LW8LB",728,Article_BEE6Z,Product-related,Spanish,Author_L317T
HPIJV62V,How can I get a refund?,Visit your account page.,Order Management,2023-12-10,Inactive,www.example.com/BWH76,"ZLI1B,2ZDBX",245,Article_RBPJC,Product-related,French,Author_4ZCWR
SV90WO6Q,How do I cancel my order?,Refund is processed in 3-5 business days.,Returns,2023-12-10,Active,www.example.com/UW1FO,"5602T,PYGN0",999,Article_4P0MN,Product-related,Spanish,Author_6CVNG
32WXVMV8,How can I get a refund?,Visit your account page.,Returns,2023-12-01,Active,www.example.com/R9TLO,"N2E7L,1JSAF",131,Article_EJUV3,Product-related,English,Author_HGAFQ
YR87QW1A,How to track my order?,Refund is processed in 3-5 business days.,Returns,2023-12-10,Active,www.example.com/E8PLW,"6XHVW,6KSXU",186,Article_TJFR4,Product-related,English,Author_NXPUQ
JEW3MQW7,How can I get a refund?,Orders can be canceled within 24 hours.,Returns,2023-12-10,Inactive,www.example.com/CXBPX,"52HK6,7EQKI",793,Article_1NIEL,Product-related,French,Author_CHC9L
EMGABI00,How to track my order?,Visit your account page.,Shipping,2023-12-10,Active,www.example.com/L9CZ9,"SMONB,06ZZ3",701,Article_2HVKI,General,English,Author_T7RAR
7R3J5LT5,How to track my order?,Refund is processed in 3-5 business days.,Order Management,2023-12-20,Active,www.example.com/CW8SR,"OUNPR,SJOPN",608,Article_RBK05,General,French,Author_6G8VP
QYBTFY9H,How can I get a refund?,Refund is processed in 3-5 business days.,Returns,2023-12-20,Inactive,www.example.com/7E708,"4MPX3,7OMX9",413,Article_MDRX3,Product-related,Spanish,Author_XHKCW
7GXIQTM8,How to track my order?,Visit your account page.,Shipping,2023-12-10,Active,www.example.com/K4XLK,"1LNZZ,W87JG",418,Article_FQ5TE,General,Spanish,Author_NRJ7B
HCUB8YQJ,How can I get a refund?,Visit your account page.,Returns,2023-12-20,Inactive,www.example.com/8VPEU,"T87QD,4GEOX",280,Article_FM65T,Product-related,English,Author_S48A9
332FV3NS,How can I get a refund?,Orders can be canceled within 24 hours.,Order Management,2023-12-10,Active,www.example.com/4MUPU,"Q01RL,9UMES",559,Article_BANZE,Product-related,French,Author_QVL9H
GC4DCCH5,How do I cancel my order?,Orders can be canceled within 24 hours.,Shipping,2023-12-20,Inactive,www.example.com/5Z5LE,"DS3OB,P134Z",155,Article_M9BSA,Product-related,English,Author_UHT9C
J8V4OUCV,How can I get a refund?,Refund is processed in 3-5 business days.,Order Management,2023-12-01,Inactive,www.example.com/DHVIA,"P1L35,NA4FA",206,Article_LFNKJ,General,Spanish,Author_GOBQZ
44UPDLEG,How can I get a refund?,Visit your account page.,Order Management,2023-12-20,Active,www.example.com/XF06F,"TOY34,0H4NH",411,Article_43XC3,Product-related,Spanish,Author_4E3QM
98EQYUBB,How to track my order?,Visit your account page.,Shipping,2023-12-01,Active,www.example.com/T1GAL,"EVV2M,ND9IB",494,Article_7K1B4,Product-related,French,Author_FQPZ3
17V5C9CH,How to track my order?,Visit your account page.,Order Management,2023-12-10,Inactive,www.example.com/4H1VN,"SNPN6,2GSCG",425,Article_QA8KT,Product-related,French,Author_ZUMWH
5I6A6IIM,How can I get a refund?,Orders can be canceled within 24 hours.,Order Management,2023-12-20,Active,www.example.com/RTJDV,"3HPU9,21XH7",725,Article_1G743,General,English,Author_1V4QF
9PA13M10,How can I get a refund?,Orders can be canceled within 24 hours.,Shipping,2023-12-20,Inactive,www.example.com/98PTH,"O49ZF,ORHXE",123,Article_WKBZT,General,English,Author_M0RMO
PD5CYLI0,How to track my order?,Refund is processed in 3-5 business days.,Returns,2023-12-10,Inactive,www.example.com/JGNWN,"0MNPT,KLO7B",194,Article_AMARW,Product-related,French,Author_BFZJ3
6QS0O4MC,How can I get a refund?,Orders can be canceled within 24 hours.,Returns,2023-12-01,Inactive,www.example.com/6BCVX,"CGO86,FVSWT",331,Article_KBS9M,General,Spanish,Author_GDSB4
W2E8F8EV,How can I get a refund?,Refund is processed in 3-5 business days.,Order Management,2023-12-01,Inactive,www.example.com/V5NEQ,"059IN,8JQWJ",256,Article_FETCH,Product-related,Spanish,Author_PWDDI
SF5YH0C4,How do I cancel my order?,Orders can be canceled within 24 hours.,Order Management,2023-12-20,Active,www.example.com/C6ZA3,"HPENM,THBXC",348,Article_A2XIA,Product-related,Spanish,Author_Y16AN
KE1XW7FN,How to track my order?,Refund is processed in 3-5 business days.,Order Management,2023-12-01,Active,www.example.com/KVP57,"IRBHD,SPP43",430,Article_S4YJV,General,Spanish,Author_PHFD5
AUOEZAHU,How do I cancel my order?,Visit your account page.,Order Management,2023-12-01,Active,www.example.com/YB9D1,"BJGXR,0ZH9C",790,Article_TC1E3,General,English,Author_CUQCI
1GLX2TZC,How can I get a refund?,Orders can be canceled within 24 hours.,Returns,2023-12-01,Inactive,www.example.com/1SP6K,"P0TV7,AF9RC",352,Article_N02S3,Product-related,French,Author_RKSJ2
E60WA1Y5,How to track my order?,Orders can be canceled within 24 hours.,Returns,2023-12-10,Inactive,www.example.com/4YSB3,"5URQZ,SEHAQ",239,Article_XTZ86,General,English,Author_UIW2S
RH3IBV8V,How can I get a refund?,Visit your account page.,Returns,2023-12-10,Inactive,www.example.com/8F4Z0,"WNXJB,RM2J6",937,Article_2YAGM,General,Spanish,Author_CJJ11
BTOPEHLO,How do I cancel my order?,Refund is processed in 3-5 business days.,Order Management,2023-12-10,Active,www.example.com/M5XJ2,"3OSUF,JV119",389,Article_SBM67,General,English,Author_ITZ27
GS3FNBX0,How to track my order?,Visit your account page.,Shipping,2023-12-01,Inactive,www.example.com/N4SNJ,"5WY67,D3TUG",447,Article_DKZVY,General,Spanish,Author_USM4O
D0FSTY57,How to track my order?,Orders can be canceled within 24 hours.,Shipping,2023-12-01,Active,www.example.com/SONF0,"ZNIEA,9D11W",937,Article_QZ5P1,General,English,Author_N9UBX
I8ZTXDKY,How can I get a refund?,Orders can be canceled within 24 hours.,Returns,2023-12-01,Inactive,www.example.com/E9XAN,"GRFKS,SSK5U",692,Article_GWQ5J,General,English,Author_DDCP8
ZKRYI9YL,How can I get a refund?,Visit your account page.,Order Management,2023-12-01,Inactive,www.example.com/R991Z,"9FTCH,NOI83",953,Article_KYU5T,Product-related,French,Author_HHDKV
T7EU7OZ8,How to track my order?,Orders can be canceled within 24 hours.,Returns,2023-12-01,Inactive,www.example.com/B0SO3,"EUD2S,GN2KE",599,Article_HHVIJ,Product-related,English,Author_IMH0Y
JVX3S3XI,How to track my order?,Refund is processed in 3-5 business days.,Returns,2023-12-20,Inactive,www.example.com/GNKGD,"E1VT2,GRRPZ",111,Article_XHBJJ,General,Spanish,Author_GI5WQ
7YH1SFG9,How to track my order?,Refund is processed in 3-5 business days.,Order Management,2023-12-10,Active,www.example.com/BQ9HG,"6KFM9,8HZZL",416,Article_9XFC0,Product-related,Spanish,Author_RNP1I
6JTYJE73,How can I get a refund?,Refund is processed in 3-5 business days.,Shipping,2023-12-20,Active,www.example.com/1BPHO,"TJ55I,S4F5A",561,Article_AC8U1,General,French,Author_SGTRT
8XQE5RFQ,How do I cancel my order?,Refund is processed in 3-5 business days.,Shipping,2023-12-20,Inactive,www.example.com/YFD3L,"HOAA7,AC175",376,Article_WV2RB,Product-related,French,Author_8XG5J
RMMZGHFR,How can I get a refund?,Refund is processed in 3-5 business days.,Shipping,2023-12-10,Inactive,www.example.com/BSO2K,"V99GY,1PPLL",817,Article_ZW6QP,Product-related,Spanish,Author_RJHKZ
7WKB4AOY,How can I get a refund?,Visit your account page.,Order Management,2023-12-10,Active,www.example.com/WGYS8,"O0F47,2Z97X",569,Article_7KR8L,Product-related,French,Author_7LBKA
6R7QCTD4,How do I cancel my order?,Refund is processed in 3-5 business days.,Shipping,2023-12-10,Inactive,www.example.com/LZXJ3,"OPBR4,7H7LE",698,Article_HJ6XY,General,English,Author_B9TVA
UBQUYOBX,How do I cancel my order?,Orders can be canceled within 24 hours.,Order Management,2023-12-20,Active,www.example.com/EGCP3,"BEPFR,GTL0J",803,Article_P0TXX,Product-related,English,Author_ZESUM
8D822X1L,How to track my order?,Visit your account page.,Returns,2023-12-10,Active,www.example.com/ZUERI,"26WFS,1FYCI",292,Article_BNF99,General,Spanish,Author_L60FD
DK5KYNCN,How can I get a refund?,Refund is processed in 3-5 business days.,Shipping,2023-12-10,Inactive,www.example.com/RHHVG,"IN40S,F82ST",735,Article_KXPCO,Product-related,Spanish,Author_J8KKR
4BEG3ASA,How can I get a refund?,Orders can be canceled within 24 hours.,Shipping,2023-12-01,Active,www.example.com/U4BLV,"IYQFX,K2H0L",445,Article_JKI41,Product-related,English,Author_HVOWO
